代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
605117	德业股份	9.99	0.00	79.98	        345.99亿	202.73	    86.29	18.42	202.73	202.74	36241	673	          8.49	197.00	202.74	197.00	184.31	73159.79	  1.03	家用电器	浙江	3.11	201.87	20874	15367	  1.36	49	4	--  	1321.87	          0.16	--  	--  	          0.43	         86.50亿	 10.41	   1620	     22	        0.0052	2	10.00	20.12	69.95	327.88	534.72	11	          8.49	         86.50亿	         25.00	91.55	0.99	多头排列	8			6.89	10.00	6.89	9.53	2.91	-0.00	2.91	20210716	20210420	          1.71	--  	--  	18.04	9.68	--  	46.35	14.05	2.59	0.62	8.13	5.33	3.63	3.16	--  	0.83	8.65	6.97	1.14	0.02	1.14	1.00	0.96	6.90	0.51	0.93	49838.00	           856	17.36万	0.00	0.00	         15.05	672.85	40.02	0.39	0.780㈠	         13.47	13.47	          0.49	          4.04	          0.30	         53.65	  10.36㈠	         19.36	         13.16	         11.59	0.27	2411	605117	--  	--  	--  	
605056	咸亨国际	9.99	0.00	39.60	        104.36亿	26.09	    56.44	2.37	26.09	--  	124168	82	         31.03	26.09	26.09	25.41	23.72	32347.35	  0.87	电器仪表	浙江	2.87	26.05	90950	33218	  2.74	5980	0	--  	5244.93	          5.02	0.05	1560.18	          0.40	         10.44亿	 10.41	   1522	     82	        0.0204	1	-2.23	-3.19	91.14	91.14	91.14	3	         31.03	         10.44亿	         10.00	43.94	0.00	-- -- 				9.99	9.99	7.12	9.83	0.00	0.00	2.68	20210719	20210720	          4.00	--  	--  	15.54	10.43	          0.15	31.91	11.45	2.04	1.43	4.96	2.51	1.64	5.69	--  	1.67	8.21	5.03	1.16	0.00	1.16	0.92	0.89	4.49	-0.13	-0.46	47090.00	           850	2.22万	0.00	0.00	          6.87	-780.19	12.72	0.00	0.231㈡	          3.80	3.80	          0.42	          1.12	         -0.03	         67.13	   8.86㈡	         38.72	         14.13	         11.27	0.12	1383	605056	--  	--  	--  	
601126	四方股份	9.99	0.00	16.71	         83.27亿	10.24	    22.34	0.93	10.24	--  	342689	92	          4.21	9.65	10.24	9.65	9.31	34628.01	  1.15	电气设备	北京	6.34	10.10	159489	183200	  0.87	34512	0	--  	1605.18	          0.42	0.10	3534.03	          8.13	         83.27亿	 10.41	   1441	    238	        0.0029	2	10.05	17.17	18.24	55.86	71.24	7	          8.68	         40.43亿	         48.56	24.21	0.57	MACD金叉	8	8	12	3.65	9.99	3.65	8.54	6.11	0.00	6.11	20210716	20101231	          8.13	--  	--  	69.99	42.68	          0.02	38.99	61.10	3.96	1.57	26.88	22.33	11.80	9.25	--  	13.19	8.07	5.07	1.12	-0.00	1.14	0.93	0.79	18.37	1.77	0.71	38583.00	         10234	10.48万	252.65	140.00	          1.95	46.99	10.32	9.57	0.115㈠	          5.25	0.00	          1.62	          2.26	          0.22	         60.98	   2.18㈠	         37.17	         13.85	         11.55	0.94	3144	601126	--  	--  	--  	
600032	浙江新能	9.99	0.00	72.96	        208.42亿	10.02	   217.47	0.91	10.02	--  	332310	543	         15.98	9.16	10.02	9.09	9.11	32465.95	  1.79	新型电力	浙江	10.21	9.77	121391	210919	  0.58	25381	0	--  	40.21	          0.02	0.08	2543.18	          2.08	         20.84亿	 10.41	   3952	     84	        0.0040	2	0.77	2.87	-7.22	185.47	185.47	5	         15.98	         20.84亿	         10.00	73.46	0.00	KDJ金叉				0.55	9.99	-0.22	7.24	9.39	0.00	10.23	20210720	20210525	         20.80	--  	--  	308.90	65.90	         35.60	67.14	53.01	151.26	2.53	76.81	9.36	0.03	36.97	--  	37.19	4.81	2.74	0.33	0.47	0.34	0.24	0.21	9.18	0.30	-1.04	84378.00	          2465	2.47万	0.00	0.00	          2.86	690.15	43.30	0.00	0.012㈠	          3.50	3.50	          1.79	          0.44	          0.01	         21.33	   0.36㈠	         42.97	          6.95	          4.98	--  	641	600032	--  	--  	--  	
600888	新疆众和	9.99	0.00	28.74	        124.10亿	9.36	    21.42	0.85	9.36	--  	1059430	777	          8.53	8.32	9.36	8.32	8.51	95347.02	  0.63	铝	新疆	12.22	9.00	422369	637061	  0.66	74716	0	--  	1040.92	          0.15	0.07	6993.42	         12.41	        116.19亿	 10.41	   3552	    298	        0.0024	9	3.78	16.42	65.08	54.20	71.38	9	         13.07	         75.87亿	         61.14	35.35	0.00	KDJ金叉	6	6	8	-2.23	9.99	-2.23	5.76	12.50	0.00	12.50	20210730	19960215	         13.26	--  	--  	118.08	48.59	          0.97	58.03	49.78	46.35	2.72	28.51	14.19	13.38	6.27	0.08	25.99	18.13	15.92	1.48	0.66	1.47	1.45	1.34	10.92	0.97	-0.67	66857.00	         12125	11.35万	125.94	97.26	          1.97	128.25	6.84	0.91	0.140㈠	          4.74	4.74	          1.96	          0.82	          0.07	         41.15	   2.98㈠	         12.21	          8.16	          7.99	0.06	2678	600888	--  	--  	--  	
600499	科达制造	9.98	0.00	79.52	        353.70亿	18.73	    46.37	1.70	18.73	--  	1075371	384	          6.82	17.59	18.73	17.18	17.03	195801.16	  1.22	专用机械	广东	9.10	18.21	467571	607800	  0.77	34304	0	--  	799.29	          0.04	0.03	6425.14	         15.77	        295.41亿	 10.40	   4476	    240	        0.0015	2	5.78	10.69	19.22	32.37	171.06	11	         10.63	        189.51亿	         53.58	124.33	1.13	KDJ金叉	8	8	12	3.29	9.98	0.88	6.92	6.48	0.00	9.02	20210716	20021010	         18.88	--  	--  	139.16	61.71	          8.40	49.62	72.20	26.52	4.20	57.95	12.95	25.83	12.74	--  	17.55	21.12	15.90	3.00	0.47	3.01	1.91	1.78	22.59	0.18	-1.87	34046.00	         29718	55.66万	526.95	65.91	          5.73	1961.12	16.74	0.53	0.100㈠	          3.27	0.00	          0.93	          1.20	          0.01	         44.34	   3.09㈠	         24.73	         14.21	          9.03	0.58	8600	600499	--  	--  	--  	
600808	马钢股份	9.98	0.00	12.26	        296.00亿	4.96	     6.32	0.45	4.96	--  	1272162	1345	          2.13	4.59	4.96	4.55	4.51	61483.89	  0.97	普钢	安徽	9.09	4.83	486491	785671	  0.62	84198	0	--  	360.50	          0.03	0.07	4176.22	         59.68	        296.00亿	 10.40	   4296	    296	        0.0005	2	0.89	10.71	25.25	11.96	96.05	2	          5.52	        114.23亿	         38.59	19.26	1.05	多头排列	3	8	8	1.77	9.98	0.89	7.16	8.06	0.00	9.01	20210716	19940106	         77.01	--  	         17.33	865.28	298.72	         43.61	60.44	420.60	294.15	19.66	474.64	58.78	139.98	13.54	--  	83.61	238.85	209.54	18.43	1.92	18.60	15.11	14.36	88.85	21.94	2.05	177397.00	         12982	6.44万	300.33	47.38	          1.28	17.41	1.60	2.62	0.200㈠	          3.88	0.00	          1.09	          1.15	          0.28	         34.52	   5.06㈠	         12.27	          7.72	          6.33	5.49	22145	600808	--  	--  	--  	
603556	海兴电力	9.97	0.00	13.07	         60.89亿	12.46	    33.84	1.13	12.46	--  	93013	153	          1.90	11.37	12.46	11.27	11.33	11379.17	  7.91	电器仪表	浙江	10.50	12.23	50439	42574	  1.18	15698	0	--  	1.48	          0.00	0.17	1955.97	          4.89	         60.89亿	 10.39	   1224	     76	        0.0016	2	0.27	7.70	7.32	7.69	-5.96	1	          5.06	         22.93亿	         37.65	12.65	0.18	MACD金叉	8	14	11	0.35	9.97	-0.53	7.98	9.59	0.00	10.56	20210730	20161110	          4.89	--  	--  	70.82	54.26	          0.07	23.27	59.77	4.69	1.67	15.81	25.27	5.56	7.93	--  	23.78	4.58	3.01	0.56	0.49	0.55	0.45	-0.01	23.48	0.05	-8.49	23294.00	          7899	9.84万	-25.62	1.41	          1.12	1342.99	13.29	4.01	0.090㈠	         11.10	0.00	          4.87	          4.81	          0.01	         76.62	   0.83㈠	         34.30	         12.16	          9.82	0.49	3376	603556	--  	--  	--  	
603090	宏盛股份	9.97	0.00	232.65	         15.99亿	15.99	   144.57	1.45	15.99	--  	29941	19	          2.99	14.26	15.99	14.26	14.54	4649.09	  0.77	专用机械	江苏	11.90	15.53	13965	15976	  0.87	12230	0	--  	32.23	          0.06	0.41	1955.58	          1.00	         15.99亿	 10.39	    786	     38	        0.0038	2	4.83	8.04	16.72	32.04	6.89	5	          7.36	          6.50亿	         40.68	244.41	0.60	KDJ金叉	8	8	11	-1.93	9.97	-1.93	6.79	12.13	0.00	12.13	20210721	20160831	          1.00	--  	--  	7.40	5.01	          0.15	30.28	4.21	1.74	0.42	2.18	1.30	1.01	1.70	--  	2.22	1.01	0.82	0.03	0.01	0.03	0.03	0.02	1.55	-0.02	0.01	9116.00	          4463	7.14万	13.58	45.43	          3.19	-1052.60	15.85	0.00	0.030㈠	          5.01	0.00	          2.22	          1.55	         -0.02	         67.70	   0.55㈠	         18.34	          2.92	          2.74	0.06	701	603090	--  	--  	--  	
600117	西宁特钢	9.95	0.00	50.69	         45.04亿	4.31	--  	0.39	4.31	--  	247511	557	          2.37	3.92	4.31	3.92	3.92	10478.78	  1.22	特种钢	青海	9.95	4.23	157977	89534	  1.76	63036	0	--  	49.08	          0.03	0.25	2716.85	         10.45	         45.04亿	 10.37	   1875	    132	        0.0013	2	2.08	7.75	17.12	4.61	13.72	8	          6.59	         16.18亿	         35.92	76.17	0.86	KDJ金叉	2	12	8	0.00	9.95	0.00	8.00	9.95	0.00	9.95	20210716	19971015	         10.45	--  	--  	202.70	13.84	         35.71	75.55	67.50	100.12	7.37	132.95	16.77	27.27	7.71	--  	22.21	25.04	22.22	0.29	-0.06	0.25	-0.68	-0.76	-20.86	0.48	-0.15	56829.00	          6607	2.85万	30.35	47.69	          3.26	93.56	1.80	0.00	-0.070㈠	          1.32	0.00	          2.13	         -2.00	          0.05	          6.83	  -4.93㈠	         11.29	          1.18	         -2.72	0.33	3838	600117	--  	--  	--  	
601669	中国电建	9.93	0.00	8.55	        745.06亿	4.87	     7.76	0.44	4.87	--  	5186116	15720	          4.65	4.40	4.87	4.39	4.43	248230.60	  1.27	建筑工程	北京	10.84	4.79	2728828	2457288	  1.11	408793	0	--  	767.89	          0.03	0.08	19908.22	        111.44	        542.73亿	 10.35	   4230	   1226	        0.0011	2	0.23	7.98	28.25	30.31	28.59	1	          8.14	        310.38亿	         41.66	9.33	0.00	KDJ金叉	8	6	6	-0.68	9.93	-0.90	8.05	10.68	0.00	10.93	20210716	20111018	        152.99	--  	--  	9328.68	1209.88	       1058.85	75.68	4482.42	1012.35	2114.98	4056.95	822.16	1350.10	658.17	2.33	286.53	1008.81	892.37	39.85	0.61	40.17	24.01	23.64	505.95	-173.36	4.40	291267.00	         21881	10.66万	43.30	54.76	          0.78	-4.30	0.74	1.88	0.160㈠	          6.21	6.21	          1.87	          3.31	         -1.13	         12.97	   1.98㈠	         11.54	          3.95	          2.38	23.87	132125	601669	--  	--  	--  	
600751	海航科技	9.93	0.00	--  	         89.88亿	3.10	     5.57	0.28	3.10	--  	1057534	9790	          4.11	2.80	3.10	2.77	2.82	32028.41	  1.28	软件服务	天津	11.70	3.03	446228	611306	  0.73	53001	0	--  	60.12	          0.02	0.05	1643.03	         25.73	         79.77亿	 10.35	   3087	    343	        0.0013	2	1.81	5.45	11.11	30.80	17.42	14	          8.11	         40.43亿	         44.98	--  	0.19	MACD金叉	14	10	2	-0.71	9.93	-1.77	7.40	10.71	0.00	11.91	20210716	19960909	         28.99	          3.26	--  	1208.00	41.48	         30.71	94.02	958.97	27.80	73.72	970.01	80.05	313.34	512.35	0.02	102.06	850.97	785.63	9.50	0.03	9.50	4.04	2.16	-88.64	-62.77	-22.42	114947.00	         14183	4.40万	170.09	10.44	          2.17	-1.43	0.11	0.00	0.139㈠	          1.43	0.00	          3.52	         -3.06	         -2.17	          3.43	   9.73㈠	          7.68	          1.12	          0.47	--  	36992	600751	--  	--  	--  	
600782	新钢股份	9.79	0.26	7.93	        250.31亿	7.85	     6.45	0.70	7.84	7.85	1121738	8778	          3.52	7.26	7.87	7.23	7.15	85773.51	  1.30	普钢	江西	8.95	7.65	501646	620092	  0.81	122	2700	--  	370.91	          0.04	--  	--  	         31.89	        250.31亿	 10.21	   4527	    248	        0.0008	3	0.85	11.35	40.18	16.99	82.98	4	          7.92	        111.21亿	         44.43	9.27	1.17	多头排列	6	8	12	1.54	10.07	1.12	6.94	8.13	-0.25	8.58	20210716	19961225	         31.89	--  	--  	537.74	244.71	          6.74	53.24	286.07	120.11	8.67	278.71	35.65	70.93	24.83	--  	56.08	253.05	239.29	11.46	0.75	11.51	9.71	8.79	142.22	18.29	-12.28	45576.00	         31083	24.40万	88.83	70.82	          1.02	13.69	0.99	3.75	0.300㈠	          7.67	0.00	          1.76	          4.46	          0.57	         45.51	   3.97㈠	          5.44	          4.53	          3.84	1.14	16755	600782	--  	--  	--  	
600019	宝钢股份	9.54	0.00	10.69	       1763.67亿	7.92	     8.23	0.69	7.92	7.93	2576716	34500	          1.16	7.23	7.95	7.19	7.23	195842.01	  1.54	普钢	上海	10.51	7.60	1107053	1469663	  0.75	5447	13073	--  	1457.06	          0.02	--  	--  	        222.12	       1759.22亿	  9.96	   4705	    548	        0.0002	2	0.84	7.47	3.80	-9.07	40.18	0	          3.06	        666.61亿	         37.80	13.91	1.07	KDJ金叉	5	10	10	0.00	9.96	-0.55	5.12	9.54	-0.38	10.15	20210716	20001212	        222.69	--  	--  	3720.44	1896.84	        165.67	44.56	1564.95	1382.00	120.30	1341.23	188.48	490.76	117.76	--  	506.06	836.07	714.65	79.15	6.83	75.03	53.59	52.04	820.62	140.30	18.34	303255.00	         27755	21.98万	247.85	39.40	          0.93	12.57	2.11	3.76	0.240㈠	          8.52	8.52	          2.27	          3.69	          0.63	         50.98	   2.83㈠	         14.52	          9.47	          6.41	24.15	47710	600019	--  	--  	--  	
600196	复星医药	9.54	0.24	53.36	       1646.57亿	81.88	    61.93	7.13	81.87	81.88	852244	17173	          4.24	74.72	82.06	72.70	74.75	667054.18	  1.42	化学制药	上海	12.52	78.27	381154	471090	  0.81	145	1438	--  	2290.17	          0.03	--  	--  	         20.11	       1646.57亿	  9.96	   4739	    180	        0.0009	3	6.25	19.00	14.41	52.22	52.88	8	          7.94	        878.46亿	         53.35	57.29	1.75	MACD金叉	8	8	2	-0.04	9.78	-2.74	4.71	9.58	-0.22	12.63	20210716	19980807	         25.63	--  	          5.52	866.14	376.98	         92.92	45.75	272.98	81.34	87.21	258.79	111.27	51.76	50.63	--  	149.09	80.56	38.24	11.59	4.74	11.45	8.47	6.58	183.52	7.37	3.65	322965.00	          3322	27.20万	46.78	37.00	          5.57	284.83	26.05	0.53	0.330㈠	         14.71	0.00	          5.82	          7.16	          0.29	         43.52	   2.25㈠	         52.53	         14.39	         10.52	6.41	32258	600196	--  	--  	--  	
603959	百利科技	9.37	0.49	106.31	         70.95亿	14.47	    59.11	1.24	14.46	14.47	167688	1764	          3.42	13.22	14.48	13.18	13.23	23561.48	  0.76	建筑工程	湖南	9.83	14.05	68784	98904	  0.70	1	104	--  	49.71	          0.01	--  	--  	          4.90	         70.95亿	  9.79	   3420	     49	        0.0010	3	1.22	10.87	41.86	31.55	17.07	6	          6.09	         39.82亿	         56.12	300.03	0.26	上穿BOLL上轨	8	8	12	-0.08	9.45	-0.38	6.20	9.46	-0.07	9.79	20210716	20160517	          4.90	--  	--  	27.67	6.52	          0.23	75.58	19.23	0.38	0.83	20.79	2.67	2.09	5.49	--  	2.83	2.02	1.76	0.34	0.10	0.34	0.30	0.28	-1.80	0.21	-0.21	11136.00	         24709	35.75万	329.40	79.63	         10.88	334.91	35.18	0.00	0.060㈠	          1.33	0.00	          0.58	         -0.37	          0.04	         23.58	   4.60㈠	         12.78	         17.02	         14.88	0.19	703	603959	--  	--  	--  	
600406	国电南瑞	8.89	0.00	34.94	       1739.16亿	31.36	   216.05	2.56	31.35	31.36	573341	8193	          1.04	28.99	31.68	28.94	28.80	175947.83	  1.42	电气设备	江苏	9.51	30.69	257538	315803	  0.82	152	550	--  	429.63	          0.01	--  	--  	         55.12	       1728.51亿	  9.31	   4627	    124	        0.0002	2	4.23	11.12	32.32	23.59	43.91	0	          2.45	        733.14亿	         42.15	35.85	0.61	KDJ金叉	8	6	12	0.66	10.00	0.49	6.56	8.18	-1.01	8.36	20210716	20031016	         55.46	--  	--  	634.74	344.48	         22.59	42.17	448.83	87.24	10.59	250.58	95.73	94.10	177.57	0.05	100.85	49.21	38.35	2.53	0.09	2.59	2.01	1.73	186.82	-11.63	-25.06	52021.00	         44940	140.93万	165.58	27.02	          5.05	-149.51	35.34	1.12	0.036㈠	          6.21	0.00	          1.82	          3.37	         -0.21	         54.27	   0.58㈠	         22.05	          5.15	          4.09	4.32	8806	600406	--  	--  	--  	
600395	盘江股份	8.38	-0.26	13.03	        121.98亿	7.37	    14.71	0.57	7.36	7.37	422642	5451	          2.55	6.93	7.48	6.84	6.80	30865.45	  1.51	煤炭开采	贵州	9.41	7.30	201459	221183	  0.91	712	62	--  	113.31	          0.03	--  	--  	         16.55	        121.98亿	  8.80	   3397	    124	        0.0008	2	3.03	5.29	11.84	17.17	-1.34	1	          8.42	         37.00亿	         30.33	14.15	0.78	MACD金叉	8	8	8	1.91	10.00	0.59	7.40	6.35	-1.47	7.75	20210716	20010531	         16.55	--  	--  	177.96	72.23	          7.70	55.09	48.05	50.87	9.90	52.42	16.19	2.33	6.27	--  	19.95	17.19	11.80	2.45	0.15	2.47	2.07	2.01	23.90	3.16	1.98	36876.00	         13614	10.03万	55.23	17.72	          1.69	38.62	7.10	5.43	0.130㈠	          4.36	0.00	          1.21	          1.44	          0.19	         40.59	   2.87㈠	         31.34	         14.26	         12.06	0.11	25279	600395	--  	--  	--  	
600732	爱旭股份	8.25	0.08	30.72	        253.73亿	12.46	    63.04	0.95	12.46	12.47	314488	2134	          4.82	11.52	12.51	11.32	11.51	37927.04	  1.05	电气设备	上海	10.34	12.06	134875	179613	  0.75	214	10	--  	55.99	          0.01	--  	--  	          6.53	         81.34亿	  8.67	   4024	     78	        0.0012	2	3.51	6.04	-8.45	10.27	-21.64	8	          4.82	         81.34亿	         32.06	31.50	1.94	-- -- 	10	11	10	0.09	8.69	-1.65	4.78	8.16	-0.40	10.07	20210716	19960816	         20.36	--  	--  	150.18	54.44	          4.91	60.48	51.85	78.21	2.50	65.49	14.44	16.17	0.96	--  	15.90	30.07	27.15	0.99	0.06	0.98	1.01	0.51	17.90	-8.72	-4.66	37436.00	         17438	21.73万	25.70	64.09	          4.66	-29.11	8.44	0.56	0.050㈠	          2.67	0.00	          0.78	          0.88	         -0.43	         36.25	   1.85㈠	          9.71	          3.31	          3.35	1.22	5778	600732	--  	--  	--  	
601633	长城汽车	8.20	0.18	73.01	       3705.34亿	60.71	    85.20	4.60	60.71	60.72	501647	6660	          0.83	56.00	61.49	55.18	56.11	296776.17	  1.26	汽车整车	河北	11.25	59.16	218138	283509	  0.77	185	128	--  	1155.28	          0.02	--  	--  	         60.78	       3690.07亿	  8.62	   4736	    106	        0.0002	2	10.00	16.40	44.96	83.80	61.76	10	          5.21	        584.75亿	         15.78	104.19	1.54	上穿BOLL上轨	8	8	12	-0.20	9.59	-1.66	5.44	8.41	-1.27	10.02	20210719	20110928	         92.03	--  	         31.00	1459.89	565.46	--  	61.27	910.82	278.64	55.05	719.79	131.91	86.66	28.50	--  	18.38	311.17	264.10	18.64	4.08	18.95	16.39	13.35	400.65	2.13	-15.68	182098.00	          5289	32.11万	352.17	151.31	          9.44	2621.15	17.96	0.46	0.180㈠	          6.43	6.43	          0.20	          4.35	          0.02	         38.73	   2.90㈠	         15.13	          5.99	          5.27	9.08	63174	601633	--  	--  	--  	
600569	安阳钢铁	8.13	0.28	13.16	        103.12亿	3.59	    12.49	0.27	3.58	3.59	848320	10145	          3.54	3.31	3.60	3.30	3.32	29550.51	  1.48	普钢	河南	9.04	3.48	280820	567500	  0.49	2439	6635	--  	28.14	          0.01	--  	--  	         23.94	         85.93亿	  8.55	   3584	    237	        0.0010	2	1.53	7.48	20.47	3.46	40.78	11	          8.89	         34.25亿	         33.22	45.15	0.70	MACD金叉	2	12	8	-0.30	8.43	-0.60	4.92	8.46	-0.28	8.79	20210716	20010820	         28.72	--  	--  	423.10	101.71	          8.96	73.84	225.83	89.78	21.61	278.26	83.25	110.50	6.37	0.00	45.30	104.85	94.99	2.28	0.00	2.27	2.06	2.01	9.62	14.78	-0.08	99190.00	          9619	3.45万	159.20	84.14	          1.01	6.97	0.98	1.39	0.070㈠	          3.54	0.00	          1.58	          0.34	          0.51	         24.04	   2.03㈠	          9.40	          2.17	          1.97	2.10	15347	600569	--  	--  	--  	
603690	至纯科技	8.08	0.32	62.85	        220.20亿	69.13	    73.47	5.17	69.13	69.14	265187	2152	          8.62	64.09	70.33	62.38	63.96	174440.46	  1.07	专用机械	上海	12.43	65.78	123200	141987	  0.87	5	8	--  	702.43	          0.06	--  	--  	          3.08	        212.58亿	  8.50	   4603	     58	        0.0019	3	7.66	21.75	76.37	126.68	76.55	9	         13.54	        135.40亿	         61.49	84.50	1.45	KDJ金叉	8	6	2	0.20	9.96	-2.47	2.85	7.86	-1.71	10.82	20210722	20170113	          3.19	--  	--  	60.30	34.36	          0.19	42.70	37.41	3.60	1.93	17.47	11.66	9.43	8.77	--  	25.37	2.31	1.35	0.76	0.11	0.76	0.75	0.03	5.57	-0.74	-3.50	39528.00	          4955	34.25万	605.28	104.13	          6.40	-297.40	95.27	0.24	0.240㈠	         10.80	10.80	          7.96	          1.75	         -0.23	         56.98	   2.18㈠	         41.55	         33.02	         32.42	0.37	1286	603690	--  	--  	--  	
