代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
688529	豪森股份	9.89	-0.45	65.58	         41.11亿	32.12	--  	2.89	32.10	32.12	39665	673	         13.05	29.18	32.28	29.03	29.23	12265.79	  1.48	汽车配件	辽宁	11.12	30.92	15021	24644	  0.61	170	112	--  	8.75	          0.01	--  	--  	          0.30	          9.76亿	 10.31	   1914	     21	        0.0068	3	4.47	15.55	33.89	38.71	-12.40	1	         13.05	          9.76亿	         23.75	50.03	0.44	KDJ金叉	8	11		-0.17	10.43	-0.68	5.79	10.08	-0.50	10.64	20210728	20201109	          1.28	--  	--  	26.00	10.45	          0.02	59.72	20.21	3.31	1.11	14.89	1.67	12.61	1.92	--  	8.34	1.86	1.40	-0.02	0.00	-0.02	-0.01	-0.01	0.79	-1.63	-0.82	9569.00	          3177	10.20万	0.00	0.00	          3.94	-25.27	22.14	0.60	-0.010㈠	          8.16	0.00	          6.52	          0.62	         -1.27	         40.19	  -0.12㈠	         24.79	         -1.08	         -0.70	0.18	1507	688529	--  	--  	--  	
688533	上声电子	2.51	-0.07	51.14	         38.62亿	24.14	    44.50	0.59	24.14	24.15	46688	363	         14.34	23.53	24.40	23.22	23.55	11178.56	  1.57	元器件	江苏	5.01	23.94	23197	23491	  0.99	4	62	--  	64.71	          0.08	--  	--  	          0.33	          7.86亿	  2.93	   2206	     21	        0.0065	2	6.42	8.94	-6.07	27.12	212.69	0	         14.34	          7.86亿	         20.35	51.14	0.00	EXPMA金叉	1			-0.08	3.61	-1.40	1.67	2.59	-1.07	3.96	20210726	20210419	          1.60	--  	--  	13.49	7.31	          0.01	45.71	9.55	3.15	0.43	6.07	4.05	1.96	2.76	--  	4.80	3.14	2.32	0.25	0.04	0.25	0.22	0.64	1.19	0.10	-0.38	8664.00	          3758	9.07万	0.00	0.00	          3.90	378.21	12.32	0.00	0.136㈠	          6.18	6.18	          3.00	          0.75	          0.06	         54.19	   2.97㈠	         26.02	          7.88	          6.92	0.61	2032	688533	--  	--  	--  	
688536	思瑞浦	1.15	0.64	308.20	        529.70亿	662.12	   425.30	7.56	662.12	662.19	7955	14	          4.19	640.05	706.42	633.00	654.56	52947.89	  1.51	半导体	江苏	11.22	665.59	4370	3585	  1.22	8	20	--  	122.25	          0.01	--  	--  	          0.19	        125.56亿	  1.58	   1463	      5	        0.0029	2	12.45	10.54	26.17	62.77	53.34	1	          4.19	        125.56亿	         23.70	288.20	2.41	MACD金叉	12	2		-2.22	7.92	-3.29	1.68	3.45	-6.27	4.60	20210716	20200921	          0.80	--  	--  	27.47	26.34	--  	4.10	26.46	0.20	0.07	1.04	15.00	0.95	1.18	--  	22.61	1.67	0.70	0.36	0.11	0.36	0.31	0.19	2.66	-0.87	0.00	5150.00	          3682	243.81万	0.00	0.00	         20.11	-607.79	316.93	0.03	0.390㈠	         32.93	0.00	         28.26	          3.33	         -1.09	         95.90	   1.18㈠	         58.14	         21.36	         18.63	0.56	215	688536	--  	--  	--  	
688538	和辉光电-U	0.27	0.00	--  	        506.81亿	3.67	--  	0.01	3.67	3.68	705107	6630	          3.23	3.65	3.72	3.61	3.66	25888.40	  0.63	半导体	上海	3.01	3.67	384734	320373	  1.20	2682	9578	--  	54.44	          0.01	--  	--  	         21.83	         80.10亿	  0.69	   3119	    226	        0.0010	2	1.67	-1.35	-2.13	38.49	38.49	0	          3.23	         80.10亿	         15.80	--  	0.00	MACD金叉				-0.27	1.64	-1.37	0.32	0.55	-1.34	1.66	20210728	20210528	        138.09	--  	--  	247.97	100.78	--  	59.36	28.17	121.64	7.59	19.19	14.21	7.37	2.24	--  	8.51	8.09	9.18	-2.64	0.00	-2.64	-2.64	-2.74	-14.99	-0.63	-0.81	1290520.00	          1691	0.62万	0.00	0.00	          2.80	-808.28	62.61	0.00	-0.019㈠	          1.31	1.31	          0.06	         -0.11	         -0.00	         40.64	  -2.62㈠	        -13.41	        -32.58	        -32.56	0.22	4258	688538	--  	--  	--  	
688550	瑞联新材	0.20	0.07	33.20	         64.61亿	92.06	    31.96	0.18	91.96	92.06	5195	98	          3.05	91.14	92.20	90.30	91.88	4733.38	  0.90	化工原料	陕西	2.07	91.11	2887	2308	  1.25	4	38	--  	3.65	          0.00	--  	--  	          0.17	         15.67亿	  0.62	    870	      6	        0.0035	2	5.58	0.88	-1.05	16.72	8.34	0	          3.05	         15.67亿	         24.25	36.83	0.49	-- -- 	10	12		-0.81	0.35	-1.72	-0.84	1.01	-0.15	1.95	20210728	20200902	          0.70	--  	--  	30.81	27.42	--  	10.98	23.91	4.52	0.31	3.28	12.73	3.72	2.77	--  	21.81	3.08	1.95	0.57	0.00	0.57	0.51	0.43	4.56	0.56	-0.52	10126.00	          1681	15.48万	0.00	0.00	          2.36	114.66	20.98	1.24	0.720㈠	         39.07	0.00	         31.08	          6.50	          0.80	         89.02	   1.84㈠	         36.56	         18.63	         16.41	0.18	1462	688550	--  	--  	--  	
688551	科威尔	10.74	-0.79	89.59	         59.82亿	74.78	   117.38	7.25	74.78	75.00	24223	296	         12.75	68.50	77.65	67.01	67.53	17820.53	  1.07	专用机械	安徽	15.76	73.57	10740	13483	  0.80	35	4	--  	145.06	          0.11	--  	--  	          0.19	         14.21亿	 11.16	   1989	     12	        0.0064	2	12.70	17.77	60.85	166.22	116.19	1	         12.75	         14.21亿	         23.75	110.71	2.41	KDJ金叉	8	8		1.44	14.99	-0.77	8.94	9.17	-3.70	11.60	20210716	20200910	          0.80	--  	--  	10.47	9.34	--  	10.82	9.70	0.56	0.09	1.01	5.51	0.61	0.83	--  	7.43	0.37	0.17	0.12	0.01	0.15	0.13	0.06	1.00	0.03	2.72	7103.00	          2675	20.00万	0.00	0.00	          6.41	2185.67	162.01	0.27	0.160㈠	         11.67	0.00	          9.29	          1.25	          0.03	         89.18	   1.36㈠	         55.27	         33.57	         34.51	0.05	299	688551	--  	--  	--  	
688555	泽达易盛	-0.24	0.10	29.55	         24.27亿	29.20	    63.36	-0.07	29.16	29.20	4750	24	          1.16	29.01	29.60	28.81	29.27	1385.86	  0.73	软件服务	天津	2.70	29.18	2587	2163	  1.20	6	47	--  	0.00	          0.00	--  	--  	          0.41	         11.97亿	  0.18	    598	      8	        0.0019	-1	0.69	-3.22	-13.38	4.11	-17.53	0	          1.44	          9.63亿	         39.70	30.06	1.14	-- -- 	1	14	9	-0.89	1.13	-1.57	-0.32	0.65	-1.35	1.35	20210716	20200623	          0.83	--  	--  	9.85	8.41	         -0.00	14.61	7.34	0.61	0.54	1.31	3.41	0.72	0.86	--  	4.85	0.36	0.13	0.12	0.01	0.11	0.10	0.08	2.60	-1.40	0.43	6464.00	          5104	14.90万	17.04	46.58	          2.89	-17.31	67.39	1.00	0.120㈠	         10.12	0.00	          5.83	          3.12	         -1.69	         85.40	   1.14㈠	         62.75	         34.30	         26.59	0.08	222	688555	--  	--  	--  	
688556	高测股份	-1.45	0.07	79.36	         46.29亿	28.60	    32.66	-0.42	28.59	28.60	52168	284	         13.57	28.18	30.22	28.00	29.02	15050.92	  0.77	专用机械	山东	7.65	28.85	25487	26681	  0.96	6	239	--  	358.24	          0.33	--  	--  	          0.38	         10.99亿	 -1.03	   2434	     21	        0.0056	-1	6.30	-1.38	29.82	57.32	2.84	2	         13.57	         10.99亿	         23.75	78.64	0.66	-- -- 	8	2		-2.89	4.14	-3.51	-0.58	1.49	-5.36	2.14	20210716	20200807	          1.62	--  	--  	21.68	10.20	--  	52.95	16.27	2.32	0.41	10.42	1.94	3.41	3.99	--  	6.28	2.74	1.83	0.39	0.01	0.39	0.35	0.28	2.10	-0.21	0.78	10017.00	          3837	10.98万	-1.50	26.76	          4.54	-219.45	16.90	0.38	0.220㈠	          6.30	0.00	          3.88	          1.30	         -0.13	         47.05	   3.47㈠	         33.27	         14.34	         12.94	0.21	1165	688556	--  	--  	--  	
688557	兰剑智能	1.14	0.12	25.67	         23.89亿	32.87	    62.99	0.37	32.87	32.89	2531	32	          1.47	32.57	33.24	32.38	32.50	832.26	  0.56	专用机械	山东	2.65	32.88	1134	1397	  0.81	8	5	--  	3.97	          0.01	--  	--  	          0.17	          5.67亿	  1.56	    286	      9	        0.0051	2	1.34	-0.99	-0.93	2.24	-18.78	0	          1.47	          5.67亿	         23.75	28.52	0.29	-- -- 	14	13		0.22	2.28	-0.37	1.16	0.92	-1.11	1.51	20210716	20201202	          0.73	--  	--  	10.89	8.83	--  	18.95	9.22	1.47	0.14	1.88	0.85	1.37	1.35	--  	6.01	0.53	0.32	0.11	0.01	0.11	0.09	-0.02	1.86	-0.25	-3.48	6954.00	          2482	8.16万	0.00	0.00	          2.71	-97.04	45.25	1.06	0.130㈠	         12.15	0.00	          8.27	          2.56	         -0.34	         81.05	   1.07㈠	         39.76	         19.98	         17.96	0.11	845	688557	--  	--  	--  	
688558	国盛智科	0.73	1.17	40.92	         58.05亿	43.98	    41.45	0.32	43.89	43.98	20197	261	          5.34	44.00	45.24	42.61	43.66	8898.27	  1.34	机床制造	江苏	6.02	44.06	12460	7737	  1.61	38	12	--  	45.43	          0.03	--  	--  	          0.38	         16.64亿	  1.15	   1402	     14	        0.0038	2	6.10	4.51	19.06	11.37	66.65	0	          5.34	         16.64亿	         28.66	48.28	0.61	MACD金叉	6	8	12	0.78	3.62	-2.40	0.91	-0.05	-2.79	3.22	20210716	20200630	          1.32	--  	--  	16.09	12.72	          0.11	20.26	12.93	1.54	0.75	3.16	2.23	2.57	0.54	--  	6.84	2.32	1.60	0.40	0.01	0.40	0.35	0.34	4.14	-0.25	-0.54	6994.00	          5409	23.79万	161.90	138.43	          4.56	-229.06	25.02	0.68	0.270㈠	          9.64	0.00	          5.18	          3.14	         -0.19	         79.05	   2.75㈠	         30.84	         17.14	         15.09	0.13	800	688558	--  	--  	--  	
688559	海目星	3.51	-0.16	180.56	        150.00亿	75.00	--  	2.54	74.97	75.00	68722	498	         14.47	74.50	76.50	72.20	72.46	51404.15	  1.31	专用机械	深圳	5.93	74.80	28833	39889	  0.72	11	281	--  	376.06	          0.11	--  	--  	          0.47	         35.63亿	  3.93	   3203	     21	        0.0045	4	18.36	26.69	169.59	276.70	127.34	2	         14.47	         35.63亿	         23.75	193.92	0.90	多头排列	8	6		2.82	5.58	-0.36	3.23	0.67	-1.96	3.88	20210729	20200909	          2.00	--  	--  	38.69	13.61	--  	64.83	29.43	3.43	1.16	20.51	4.35	12.63	4.88	--  	8.24	1.26	0.87	-0.22	0.02	-0.22	-0.23	-0.26	3.10	-1.35	-3.30	8967.00	          5297	39.73万	0.00	0.00	         11.02	-111.04	119.03	0.00	-0.110㈠	          6.80	0.00	          4.12	          1.55	         -0.68	         35.17	  -1.66㈠	         31.14	        -17.19	        -17.89	0.25	2353	688559	--  	--  	--  	
688560	明冠新材	-2.74	0.27	58.08	         61.22亿	37.31	    61.53	-1.05	37.31	37.32	50877	703	         13.78	37.90	40.50	36.87	38.36	19472.16	  0.72	电气设备	江西	9.46	38.27	28875	22002	  1.31	61	3	--  	368.13	          0.26	--  	--  	          0.37	         13.77亿	 -2.32	   2321	     22	        0.0059	-1	2.92	-6.74	63.21	101.46	36.87	1	         13.78	         13.77亿	         22.50	58.04	0.50	-- -- 	8	6		-1.20	5.58	-3.88	-0.23	-1.56	-7.88	1.19	20210730	20201224	          1.64	--  	--  	18.11	13.51	--  	25.42	14.94	1.35	0.70	4.39	1.55	1.29	4.55	--  	7.03	2.73	2.28	0.27	0.00	0.28	0.25	0.16	4.35	-1.41	-4.94	9932.00	          3717	13.87万	0.00	0.00	          4.53	-43.47	22.43	0.54	0.150㈠	          8.23	0.00	          4.29	          2.65	         -0.86	         74.58	   1.84㈠	         16.50	         10.01	          9.11	0.10	499	688560	--  	--  	--  	
688561	奇安信-U	-4.19	0.36	--  	        628.37亿	92.46	--  	-4.04	92.46	92.65	62960	1447	          1.38	96.33	96.33	89.00	96.50	57875.98	  1.16	软件服务	北京	7.60	91.93	36916	26044	  1.42	6	4	--  	112.39	          0.01	--  	--  	          4.56	        421.70亿	 -3.77	   2925	     22	        0.0005	-1	1.59	-4.49	0.95	1.27	-26.68	1	          2.70	        215.34亿	         34.27	--  	1.02	-- -- 	10	5	14	-0.18	-0.18	-7.77	-4.74	-4.02	-4.02	3.89	20210728	20200722	          6.80	--  	--  	126.88	95.45	          0.13	24.67	83.21	12.52	0.83	23.64	50.85	6.20	17.13	--  	118.69	4.56	1.65	-5.39	-0.06	-5.39	-5.37	-5.53	-30.35	-6.38	-1.88	14956.00	         15572	143.98万	1.33	102.07	          6.58	-98.43	137.75	0.00	-0.790㈠	         14.04	0.00	         17.46	         -4.47	         -0.94	         75.23	  -5.62㈠	         63.79	       -118.05	       -117.65	3.66	7796	688561	--  	--  	--  	
688565	力源科技	3.65	-0.41	33.56	         17.64亿	16.49	   105.93	0.58	16.49	16.52	15662	205	          6.44	16.03	16.93	15.99	15.91	2597.10	  1.25	环境保护	浙江	5.91	16.58	8092	7570	  1.07	14	3	--  	0.00	          0.00	--  	--  	          0.24	          4.01亿	  4.07	    916	     17	        0.0070	2	1.73	1.79	-5.23	75.61	75.61	1	          6.44	          4.01亿	         22.76	40.02	0.00	KDJ金叉				0.75	6.41	0.50	4.22	2.87	-2.60	3.13	20210728	20210513	          1.07	--  	--  	7.31	4.23	--  	42.20	5.13	0.82	0.16	3.06	0.28	0.37	3.08	--  	1.45	0.40	0.28	0.04	0.00	0.04	0.04	0.04	1.76	-0.26	-0.22	28182.00	           864	1.42万	0.00	0.00	          2.84	-67.60	43.67	0.00	0.039㈠	          5.81	5.81	          1.36	          1.65	         -0.24	         57.80	   0.98㈠	         30.09	         10.43	         10.30	0.04	139	688565	--  	--  	--  	
688566	吉贝尔	0.23	-0.08	31.32	         41.22亿	22.05	    38.20	0.05	22.04	22.05	3713	14	          0.57	22.00	22.12	21.60	22.00	811.79	  0.97	化学制药	江苏	2.36	21.86	2080	1633	  1.27	5	27	--  	0.00	          0.00	--  	--  	          0.66	         14.47亿	  0.65	    354	     10	        0.0016	2	0.36	-2.31	-18.18	-2.78	-14.67	0	          0.92	          8.86亿	         21.50	31.78	0.33	-- -- 	7	14	9	0.00	0.55	-1.82	-0.62	0.23	-0.32	2.08	20210716	20200518	          1.87	--  	--  	17.41	15.96	          0.07	7.94	15.02	1.00	0.63	0.51	1.89	0.33	1.00	--  	10.13	1.20	0.14	0.31	0.00	0.31	0.27	0.26	3.31	0.18	-10.98	10476.00	          3837	8.46万	7.47	3.04	          2.58	223.63	34.33	2.18	0.140㈠	          8.54	0.00	          5.42	          1.77	          0.10	         91.68	   1.69㈠	         88.66	         26.15	         22.47	0.05	913	688566	--  	--  	--  	
688567	孚能科技	2.22	-0.19	--  	        374.52亿	34.98	--  	0.76	34.98	34.99	141440	678	          1.77	34.22	36.16	34.22	34.22	49895.40	  1.13	电气设备	江西	5.67	35.28	62940	78500	  0.80	98	137	--  	100.37	          0.01	--  	--  	          7.99	        279.44亿	  2.64	   3294	     43	        0.0005	2	5.94	3.85	11.08	26.42	-23.54	0	          2.65	        186.94亿	         49.92	--  	2.10	KDJ金叉	10	2	14	0.00	5.67	0.00	3.09	2.22	-3.26	2.22	20210716	20200717	         10.71	--  	--  	156.73	99.06	--  	36.80	90.01	32.20	3.10	34.78	45.58	13.31	7.19	--  	92.06	3.67	3.52	-2.21	0.05	-2.22	-1.76	-1.95	-3.92	2.50	-12.71	16512.00	         32366	113.22万	-79.15	198.86	          3.78	149.92	102.14	0.00	-0.160㈠	          9.25	0.00	          8.60	         -0.37	          0.23	         63.20	  -1.78㈠	          3.89	        -60.29	        -48.05	1.15	3670	688567	--  	--  	--  	
688568	中科星图	-1.67	0.17	93.80	        152.46亿	69.30	--  	-1.18	69.30	69.31	10298	85	          0.99	69.99	71.94	68.16	70.48	7183.71	  0.79	软件服务	北京	5.36	69.76	5791	4507	  1.28	140	20	--  	17.10	          0.00	--  	--  	          1.04	         72.18亿	 -1.25	   1183	      9	        0.0008	-1	5.57	3.28	14.49	33.30	56.48	2	          1.96	         36.40亿	         23.88	103.39	1.06	-- -- 	8	8	2	-0.70	2.07	-3.29	-1.03	-0.99	-3.67	1.67	20210716	20200708	          2.20	--  	--  	16.12	12.37	          0.10	22.60	15.03	0.19	0.22	3.22	4.18	1.25	3.71	--  	7.53	1.00	0.54	-0.05	0.00	-0.05	-0.05	-0.13	2.42	-1.44	-4.86	16097.00	          3263	22.62万	76.37	165.32	         12.32	-105.95	152.63	0.29	-0.020㈠	          5.62	0.00	          3.42	          1.10	         -0.65	         76.77	  -0.38㈠	         46.27	         -4.67	         -4.67	0.20	841	688568	--  	--  	--  	
688569	铁科轨道	0.06	-0.05	24.09	         36.55亿	17.35	   168.34	0.01	17.34	17.35	3819	53	          0.76	17.33	17.41	17.20	17.34	661.13	  0.59	运输设备	北京	1.21	17.31	2077	1742	  1.19	270	74	--  	1.39	          0.00	--  	--  	          0.51	          8.77亿	  0.48	    322	     12	        0.0023	2	0.58	-2.09	-4.57	-0.06	-15.03	0	          0.76	          8.77亿	         24.00	24.48	0.42	-- -- 	10	11		-0.06	0.40	-0.81	-0.16	0.12	-0.34	0.87	20210716	20200831	          2.11	--  	--  	29.48	21.85	          2.93	15.94	24.37	1.94	1.29	4.65	9.94	4.31	5.93	--  	11.56	1.32	0.84	0.14	0.01	0.14	0.05	0.04	7.28	-0.47	-0.67	15062.00	          3357	5.82万	0.00	0.00	          1.67	-78.00	27.77	0.69	0.026㈠	         10.37	0.00	          5.49	          3.46	         -0.22	         74.12	   0.25㈠	         36.20	         10.69	          4.12	0.19	512	688569	--  	--  	--  	
688571	杭华股份	2.64	0.12	22.48	         27.39亿	8.56	    30.13	0.22	8.56	8.57	21719	715	          2.71	8.34	8.57	8.24	8.34	1832.60	  0.93	染料涂料	浙江	3.96	8.44	11812	9907	  1.19	88	211	--  	0.00	          0.00	--  	--  	          0.80	          6.85亿	  3.06	    715	     30	        0.0038	2	0.85	0.36	-1.61	0.35	-14.31	0	          2.71	          6.85亿	         25.00	25.07	0.67	KDJ金叉	7	1		0.00	2.76	-1.20	1.17	2.64	-0.12	3.88	20210716	20201211	          3.20	--  	--  	16.62	13.32	          0.02	19.67	13.36	2.64	0.56	3.24	6.15	1.68	2.49	--  	5.92	2.55	1.93	0.26	0.02	0.26	0.23	0.21	3.59	0.19	1.52	16814.00	          4758	4.07万	0.00	0.00	          2.06	147.01	10.75	1.29	0.070㈠	          4.16	0.00	          1.85	          1.12	          0.06	         80.19	   1.71㈠	         24.15	         10.14	          8.92	0.09	667	688571	--  	--  	--  	
688575	亚辉龙	15.67	0.02	70.39	        175.20亿	43.26	   116.29	5.86	43.25	43.26	30941	363	          9.34	37.35	44.50	37.19	37.40	12823.49	  2.69	医疗保健	深圳	19.55	41.44	12491	18450	  0.68	79	49	--  	1.87	          0.00	--  	--  	          0.33	         14.33亿	 16.09	   1837	     17	        0.0051	2	0.73	15.06	-2.57	192.30	192.30	0	          9.34	         14.33亿	          8.18	83.22	0.00	MACD金叉				-0.13	18.98	-0.56	10.82	15.82	-2.79	16.32	20210716	20210517	          4.05	--  	--  	13.96	8.05	         -0.05	42.63	7.63	4.76	0.94	5.59	1.81	3.11	2.08	--  	0.13	2.36	1.03	0.44	0.00	0.43	0.38	0.35	3.91	0.05	-0.52	28688.00	          1155	5.00万	0.00	0.00	         13.01	3376.04	74.38	0.00	0.093㈠	          3.33	3.33	          0.03	          0.97	          0.01	         57.70	   4.68㈠	         56.47	         18.54	         15.99	0.30	1152	688575	--  	--  	--  	
688577	浙海德曼	2.42	-0.30	40.76	         27.45亿	50.86	    44.53	1.20	50.86	50.90	4641	59	          3.62	49.60	52.16	49.60	49.66	2363.19	  1.38	机床制造	浙江	5.16	50.92	2033	2608	  0.78	3	50	--  	0.00	          0.00	--  	--  	          0.13	          6.52亿	  2.84	    560	      8	        0.0065	2	2.48	2.09	3.16	13.58	18.53	0	          3.62	          6.52亿	         23.76	51.56	0.47	KDJ金叉	8	8		-0.12	5.03	-0.12	2.53	2.54	-2.49	2.54	20210716	20200916	          0.54	--  	--  	10.99	7.81	--  	28.95	7.56	1.09	0.57	2.77	0.73	2.36	0.71	--  	5.44	1.14	0.73	0.18	0.01	0.18	0.15	0.14	1.60	0.06	-0.25	3391.00	          3782	19.24万	0.00	0.00	          3.52	441.22	24.18	0.98	0.290㈠	         14.47	0.00	         10.08	          2.97	          0.12	         71.05	   1.97㈠	         35.82	         16.17	         13.57	0.06	635	688577	--  	--  	--  	
688578	艾力斯-U	-1.93	0.00	--  	        121.41亿	26.98	--  	-0.53	26.94	26.98	23449	130	          3.19	27.53	27.69	26.65	27.51	6353.87	  1.44	化学制药	上海	3.78	27.10	14347	9102	  1.58	100	159	--  	6.33	          0.00	--  	--  	          0.73	         19.81亿	 -1.51	   1376	     17	        0.0023	-1	0.00	-4.60	-15.40	-5.30	-5.27	0	          3.19	         19.81亿	         16.31	--  	0.78	跌破BOLL下轨	10	14		0.07	0.65	-3.13	-1.50	-2.00	-2.56	1.24	20210716	20201202	          4.50	--  	--  	29.55	28.53	--  	3.47	25.83	1.26	0.69	0.91	6.94	0.14	0.37	--  	29.76	0.37	0.00	-0.44	0.04	-0.44	-0.44	-0.63	-5.73	-0.87	3.28	13739.00	          5344	14.42万	0.00	0.00	          4.26	-140.02	330.21	0.00	-0.100㈠	          6.34	0.00	          6.61	         -1.27	         -0.19	         96.53	  -1.55㈠	         99.40	       -118.99	       -120.48	0.37	498	688578	--  	--  	--  	
688579	山大地纬	0.66	-0.15	50.01	         49.04亿	12.26	--  	0.08	12.26	12.27	8930	215	          0.32	12.10	12.30	12.06	12.18	1091.75	  0.70	软件服务	山东	1.97	12.23	5365	3565	  1.50	87	160	--  	0.00	          0.00	--  	--  	          2.80	         34.29亿	  1.08	    471	     19	        0.0007	2	1.08	-0.64	-6.27	2.34	-15.97	1	          0.42	         25.91亿	         52.83	53.77	0.29	-- -- 	1	10	9	-0.66	0.99	-0.99	0.37	1.32	-0.33	1.66	20210716	20200717	          4.00	--  	--  	16.39	12.01	--  	26.72	8.92	0.76	0.44	3.74	5.22	0.68	1.32	--  	4.95	0.34	0.11	-0.09	0.02	-0.08	-0.07	-0.10	2.59	-0.37	4.16	8112.00	         26051	31.94万	49.36	-13.65	          4.08	-132.92	145.75	0.82	-0.018㈠	          3.00	0.00	          1.24	          0.65	         -0.09	         73.28	  -0.59㈠	         68.28	        -25.27	        -20.89	0.22	1533	688579	--  	--  	--  	
688580	伟思医疗	-6.37	-0.05	51.04	         81.26亿	118.90	    58.73	-8.09	118.88	118.90	8446	99	          3.55	125.82	128.26	117.65	126.99	10208.36	  0.82	医疗保健	江苏	8.35	120.86	4703	3743	  1.26	10	40	--  	35.48	          0.01	--  	--  	          0.24	         28.31亿	 -5.95	   1391	      6	        0.0026	-1	6.19	-8.81	-28.17	0.03	18.24	1	          4.35	         23.07亿	         28.39	56.57	2.25	空头排列	10	8	3	-0.92	1.00	-7.35	-4.83	-5.50	-7.30	1.06	20210728	20200721	          0.68	--  	--  	15.25	14.14	          0.02	7.13	13.65	0.97	0.19	1.06	11.33	0.34	0.25	0.02	10.76	1.91	0.51	0.76	0.10	0.78	0.69	0.58	2.36	0.42	-2.37	6290.00	          3084	36.67万	28.99	21.91	          5.75	193.69	42.45	0.88	1.012㈡	         20.69	0.00	         15.74	          3.45	          0.61	         92.74	   4.89㈡	         73.53	         39.71	         36.14	0.28	548	688580	--  	--  	--  	
